combination,activity,a1,a2,a3,a4,a5,a6
501.0,Phone,1725.0,0.0,0.0,4757.0,184.0,6.0
501.0,Tablet,682.0,5.0,1.0,491.0,6078.0,6.0
501.0,Paper,286.0,3.0,1.0,453.0,53.0,5594.0
502.0,Standing,6843.0,31.0,2.0,90.0,81.0,188.0
502.0,Sitting,43.0,9377.0,507.0,2.0,20.0,41.0
502.0,Pointing,476.0,164.0,4426.0,0.0,0.0,6.0
502.0,Phone,2571.0,8.0,3.0,3742.0,232.0,6.0
502.0,Tablet,1682.0,7.0,0.0,1095.0,3885.0,32.0
502.0,Paper,1165.0,17.0,22.0,659.0,20.0,5342.0
503.0,Standing,7434.0,3.0,1.0,42.0,54.0,15.0
503.0,Sitting,59.0,9148.0,578.0,0.0,19.0,23.0
503.0,Pointing,11.0,239.0,4505.0,0.0,0.0,3.0
503.0,Phone,2151.0,0.0,1.0,4502.0,190.0,8.0
503.0,Tablet,192.0,6.0,0.0,462.0,6848.0,25.0
503.0,Paper,695.0,11.0,2.0,135.0,9.0,6613.0
504.0,Standing,7833.0,16.0,1.0,49.0,21.0,6.0
504.0,Sitting,54.0,9737.0,255.0,1.0,6.0,18.0
504.0,Pointing,3.0,138.0,4034.0,1.0,0.0,4.0
504.0,Phone,1684.0,0.0,0.0,4891.0,201.0,2.0
504.0,Tablet,1540.0,6.0,0.0,146.0,5892.0,5.0
504.0,Paper,623.0,1.0,0.0,627.0,62.0,5227.0
505.0,Standing,5834.0,3.0,0.0,110.0,75.0,27.0
505.0,Sitting,48.0,8500.0,80.0,0.0,19.0,31.0
505.0,Pointing,5.0,194.0,4972.0,0.0,0.0,6.0
505.0,Phone,1231.0,0.0,0.0,4612.0,36.0,10.0
505.0,Tablet,236.0,2.0,0.0,1515.0,4065.0,27.0
505.0,Paper,380.0,0.0,0.0,233.0,5.0,5732.0
506.0,Standing,6250.0,14.0,1.0,110.0,36.0,15.0
506.0,Sitting,51.0,8639.0,171.0,7.0,8.0,46.0
506.0,Pointing,9.0,91.0,4495.0,0.0,0.0,4.0
506.0,Phone,1285.0,0.0,0.0,4362.0,164.0,4.0
506.0,Tablet,1720.0,1.0,0.0,180.0,3991.0,9.0
506.0,Paper,358.0,7.0,0.0,293.0,28.0,4739.0
507.0,Standing,6649.0,12.0,0.0,52.0,17.0,10.0
507.0,Sitting,54.0,8545.0,144.0,2.0,7.0,7.0
507.0,Pointing,4.0,105.0,4171.0,2.0,0.0,3.0
507.0,Phone,1556.0,0.0,0.0,4418.0,131.0,0.0
507.0,Tablet,390.0,1.0,0.0,90.0,6245.0,7.0
507.0,Paper,287.0,3.0,0.0,46.0,17.0,5312.0
508.0,Standing,6602.0,10.0,5.0,57.0,87.0,19.0
508.0,Sitting,61.0,9727.0,200.0,4.0,20.0,21.0
508.0,Pointing,538.0,207.0,3992.0,0.0,0.0,1.0
508.0,Phone,2327.0,0.0,2.0,3511.0,434.0,124.0
508.0,Tablet,253.0,5.0,6.0,426.0,5819.0,17.0
508.0,Paper,233.0,1.0,19.0,284.0,35.0,6584.0
509.0,Standing,6975.0,2.0,0.0,39.0,61.0,17.0
509.0,Sitting,58.0,9655.0,138.0,0.0,17.0,2.0
509.0,Pointing,14.0,264.0,4145.0,0.0,0.0,1.0
509.0,Phone,2505.0,1.0,4.0,4127.0,34.0,17.0
509.0,Tablet,140.0,1.0,4.0,988.0,6202.0,23.0
509.0,Paper,313.0,394.0,172.0,66.0,17.0,6434.0
510.0,Standing,7399.0,9.0,3.0,26.0,24.0,10.0
510.0,Sitting,54.0,9658.0,375.0,0.0,11.0,16.0
510.0,Pointing,42.0,162.0,3642.0,0.0,0.0,0.0
510.0,Phone,1684.0,0.0,0.0,4269.0,253.0,408.0
510.0,Tablet,854.0,2.0,1.0,573.0,5977.0,7.0
510.0,Paper,336.0,8.0,2.0,430.0,276.0,5419.0
511.0,Standing,5394.0,1.0,0.0,64.0,91.0,44.0
511.0,Sitting,52.0,8475.0,152.0,2.0,19.0,21.0
511.0,Pointing,5.0,212.0,4625.0,0.0,0.0,1.0
511.0,Phone,1295.0,0.0,3.0,4360.0,51.0,16.0
511.0,Tablet,92.0,0.0,1.0,1301.0,4248.0,28.0
511.0,Paper,138.0,1.0,8.0,36.0,8.0,6090.0
512.0,Standing,5838.0,4.0,3.0,55.0,55.0,16.0
512.0,Sitting,66.0,8505.0,364.0,0.0,15.0,15.0
512.0,Pointing,7.0,138.0,4118.0,2.0,0.0,0.0
512.0,Phone,942.0,3.0,0.0,4427.0,230.0,49.0
512.0,Tablet,294.0,1.0,0.0,526.0,4896.0,9.0
512.0,Paper,193.0,2.0,0.0,196.0,26.0,4939.0
513.0,Standing,6197.0,1.0,0.0,37.0,27.0,23.0
513.0,Sitting,55.0,8609.0,105.0,0.0,15.0,18.0
513.0,Pointing,0.0,157.0,3794.0,0.0,0.0,0.0
513.0,Phone,1536.0,1.0,0.0,3868.0,40.0,496.0
513.0,Tablet,374.0,0.0,0.0,461.0,5709.0,14.0
513.0,Paper,268.0,5.0,4.0,133.0,120.0,5066.0
514.0,Standing,5765.0,0.0,0.0,79.0,61.0,58.0
514.0,Sitting,48.0,8784.0,52.0,2.0,7.0,24.0
514.0,Pointing,20.0,239.0,4430.0,0.0,0.0,5.0
514.0,Phone,1184.0,2.0,0.0,4577.0,54.0,14.0
514.0,Tablet,202.0,1.0,0.0,1647.0,4113.0,33.0
514.0,Paper,485.0,0.0,5.0,118.0,7.0,5816.0
515.0,Standing,6209.0,10.0,1.0,86.0,16.0,18.0
515.0,Sitting,73.0,8949.0,94.0,5.0,4.0,36.0
515.0,Pointing,9.0,132.0,3966.0,5.0,0.0,4.0
515.0,Phone,891.0,0.0,0.0,4323.0,243.0,300.0
515.0,Tablet,1543.0,8.0,0.0,606.0,3886.0,9.0
515.0,Paper,325.0,2.0,0.0,287.0,25.0,4867.0
516.0,Standing,6579.0,4.0,0.0,34.0,8.0,29.0
516.0,Sitting,65.0,8853.0,53.0,0.0,5.0,22.0
516.0,Pointing,7.0,173.0,3617.0,0.0,1.0,4.0
516.0,Phone,1424.0,0.0,0.0,4181.0,76.0,366.0
516.0,Tablet,433.0,0.0,0.0,384.0,6058.0,9.0
516.0,Paper,332.0,4.0,0.0,143.0,197.0,5070.0
517.0,Standing,5005.0,5.0,0.0,90.0,31.0,23.0
517.0,Sitting,48.0,7698.0,67.0,2.0,13.0,21.0
517.0,Pointing,4.0,118.0,4094.0,0.0,0.0,5.0
517.0,Phone,770.0,0.0,0.0,3813.0,97.0,404.0
517.0,Tablet,422.0,1.0,0.0,382.0,4381.0,10.0
517.0,Paper,155.0,0.0,0.0,28.0,9.0,4439.0
518.0,Standing,7876.0,23.0,3.0,169.0,98.0,23.0
518.0,Sitting,39.0,9988.0,548.0,9.0,21.0,1.0
518.0,Pointing,510.0,186.0,3973.0,0.0,0.0,0.0
518.0,Phone,2012.0,2.0,0.0,4928.0,87.0,63.0
518.0,Tablet,121.0,8.0,4.0,1201.0,6435.0,59.0
518.0,Paper,153.0,54.0,0.0,82.0,25.0,7405.0
519.0,Standing,8253.0,28.0,5.0,168.0,93.0,14.0
519.0,Sitting,34.0,10282.0,464.0,8.0,9.0,5.0
519.0,Pointing,329.0,258.0,3927.0,2.0,1.0,3.0
519.0,Phone,2005.0,2.0,1.0,5111.0,50.0,29.0
519.0,Tablet,606.0,3.0,0.0,1719.0,5764.0,62.0
519.0,Paper,191.0,4.0,2.0,195.0,16.0,7461.0
520.0,Standing,6768.0,26.0,5.0,143.0,94.0,25.0
520.0,Sitting,32.0,9015.0,564.0,3.0,10.0,29.0
520.0,Pointing,420.0,154.0,4358.0,2.0,0.0,5.0
520.0,Phone,1789.0,0.0,0.0,4285.0,134.0,27.0
520.0,Tablet,846.0,6.0,0.0,1686.0,3872.0,56.0
520.0,Paper,134.0,8.0,0.0,222.0,10.0,6380.0
521.0,Standing,7125.0,10.0,0.0,102.0,103.0,35.0
521.0,Sitting,45.0,9269.0,144.0,1.0,14.0,17.0
521.0,Pointing,9.0,182.0,4430.0,1.0,0.0,3.0
521.0,Phone,1289.0,0.0,0.0,5114.0,106.0,16.0
521.0,Tablet,80.0,6.0,0.0,1278.0,5896.0,38.0
521.0,Paper,136.0,28.0,0.0,23.0,10.0,6797.0
522.0,Standing,7491.0,15.0,2.0,186.0,50.0,8.0
522.0,Sitting,46.0,9200.0,440.0,17.0,6.0,25.0
522.0,Pointing,5.0,128.0,3910.0,1.0,0.0,3.0
522.0,Phone,882.0,0.0,0.0,5444.0,123.0,2.0
522.0,Tablet,277.0,5.0,0.0,414.0,6652.0,6.0
522.0,Paper,138.0,8.0,0.0,287.0,21.0,5615.0
523.0,Standing,7853.0,19.0,10.0,109.0,98.0,17.0
523.0,Sitting,31.0,10247.0,549.0,2.0,13.0,3.0
523.0,Pointing,503.0,266.0,3413.0,4.0,0.0,0.0
523.0,Phone,2168.0,0.0,1.0,4464.0,131.0,270.0
523.0,Tablet,179.0,7.0,10.0,1492.0,6173.0,118.0
523.0,Paper,186.0,44.0,1.0,52.0,40.0,7477.0
524.0,Standing,6354.0,14.0,7.0,91.0,119.0,21.0
524.0,Sitting,51.0,9140.0,461.0,3.0,25.0,16.0
524.0,Pointing,536.0,215.0,3853.0,1.0,0.0,0.0
524.0,Phone,1736.0,0.0,1.0,3968.0,148.0,218.0
524.0,Tablet,128.0,4.0,1.0,999.0,5105.0,54.0
524.0,Paper,81.0,3.0,0.0,272.0,64.0,6265.0
525.0,Standing,6724.0,9.0,0.0,73.0,85.0,29.0
525.0,Sitting,40.0,9387.0,76.0,0.0,24.0,6.0
525.0,Pointing,8.0,246.0,4035.0,0.0,1.0,1.0
525.0,Phone,1839.0,0.0,0.0,4439.0,25.0,58.0
525.0,Tablet,101.0,1.0,1.0,1237.0,5751.0,32.0
525.0,Paper,180.0,3.0,0.0,27.0,6.0,6709.0
526.0,Standing,7158.0,6.0,2.0,81.0,37.0,13.0
526.0,Sitting,46.0,9374.0,319.0,4.0,17.0,17.0
526.0,Pointing,0.0,160.0,3553.0,0.0,0.0,0.0
526.0,Phone,1169.0,0.0,0.0,4720.0,121.0,277.0
526.0,Tablet,213.0,1.0,0.0,835.0,6123.0,7.0
526.0,Paper,158.0,7.0,0.0,270.0,31.0,5534.0
527.0,Standing,6728.0,18.0,4.0,105.0,95.0,25.0
527.0,Sitting,24.0,9291.0,544.0,2.0,7.0,24.0
527.0,Pointing,515.0,189.0,3746.0,0.0,0.0,6.0
527.0,Phone,1746.0,6.0,0.0,4106.0,144.0,175.0
527.0,Tablet,541.0,7.0,1.0,1724.0,4247.0,97.0
527.0,Paper,91.0,5.0,0.0,28.0,9.0,6702.0
528.0,Standing,7089.0,2.0,0.0,88.0,84.0,26.0
528.0,Sitting,35.0,9562.0,108.0,1.0,10.0,13.0
528.0,Pointing,15.0,251.0,3873.0,0.0,0.0,3.0
528.0,Phone,1921.0,0.0,0.0,4292.0,69.0,185.0
528.0,Tablet,95.0,5.0,1.0,1520.0,5712.0,116.0
528.0,Paper,181.0,11.0,1.0,26.0,8.0,6848.0
529.0,Standing,7509.0,12.0,1.0,81.0,52.0,11.0
529.0,Sitting,40.0,9634.0,261.0,10.0,7.0,21.0
529.0,Pointing,4.0,141.0,3415.0,0.0,0.0,4.0
529.0,Phone,980.0,0.0,0.0,4888.0,76.0,449.0
529.0,Tablet,280.0,7.0,0.0,904.0,6307.0,7.0
529.0,Paper,152.0,4.0,0.0,123.0,26.0,5845.0
530.0,Standing,5530.0,2.0,3.0,131.0,100.0,23.0
530.0,Sitting,37.0,8421.0,89.0,2.0,10.0,21.0
530.0,Pointing,20.0,173.0,4364.0,0.0,0.0,4.0
530.0,Phone,446.0,0.0,0.0,4940.0,64.0,54.0
530.0,Tablet,89.0,2.0,0.0,1682.0,3944.0,44.0
530.0,Paper,60.0,0.0,0.0,4.0,8.0,5888.0
531.0,Standing,5975.0,10.0,4.0,117.0,49.0,11.0
531.0,Sitting,44.0,8434.0,306.0,6.0,7.0,27.0
531.0,Pointing,4.0,93.0,3882.0,0.0,0.0,4.0
531.0,Phone,396.0,0.0,0.0,4689.0,135.0,210.0
531.0,Tablet,774.0,14.0,0.0,493.0,4528.0,8.0
531.0,Paper,66.0,4.0,0.0,70.0,13.0,4882.0
532.0,Standing,6328.0,6.0,0.0,92.0,41.0,13.0
532.0,Sitting,40.0,8510.0,78.0,0.0,15.0,18.0
532.0,Pointing,4.0,141.0,3519.0,1.0,0.0,4.0
532.0,Phone,927.0,0.0,0.0,4186.0,73.0,534.0
532.0,Tablet,119.0,1.0,0.0,533.0,5984.0,12.0
532.0,Paper,127.0,1.0,0.0,8.0,10.0,5129.0
533.0,Standing,7999.0,30.0,2.0,100.0,142.0,4.0
533.0,Sitting,47.0,9782.0,849.0,4.0,63.0,1.0
533.0,Pointing,505.0,265.0,4221.0,3.0,3.0,0.0
533.0,Phone,2097.0,0.0,2.0,4692.0,345.0,2.0
533.0,Tablet,130.0,6.0,0.0,347.0,7701.0,5.0
533.0,Paper,935.0,38.0,2.0,297.0,37.0,6655.0
534.0,Standing,6515.0,20.0,5.0,104.0,130.0,3.0
534.0,Sitting,80.0,8972.0,516.0,1.0,24.0,4.0
534.0,Pointing,507.0,145.0,4763.0,0.0,1.0,0.0
534.0,Phone,1768.0,8.0,3.0,4109.0,278.0,9.0
534.0,Tablet,237.0,5.0,1.0,285.0,5956.0,17.0
534.0,Paper,327.0,5.0,1.0,514.0,28.0,5974.0
535.0,Standing,6893.0,6.0,1.0,84.0,96.0,11.0
535.0,Sitting,50.0,9284.0,51.0,1.0,32.0,16.0
535.0,Pointing,9.0,234.0,4857.0,0.0,2.0,0.0
535.0,Phone,2392.0,0.0,3.0,4005.0,60.0,5.0
535.0,Tablet,98.0,4.0,0.0,382.0,6834.0,15.0
535.0,Paper,267.0,34.0,8.0,92.0,14.0,6674.0
536.0,Standing,7326.0,21.0,1.0,79.0,30.0,11.0
536.0,Sitting,50.0,9174.0,205.0,1.0,238.0,10.0
536.0,Pointing,7.0,153.0,4362.0,0.0,2.0,0.0
536.0,Phone,1641.0,0.0,0.0,4563.0,182.0,5.0
536.0,Tablet,320.0,3.0,0.0,351.0,6713.0,2.0
536.0,Paper,359.0,1.0,6.0,891.0,65.0,4842.0
537.0,Standing,6805.0,22.0,4.0,120.0,185.0,10.0
537.0,Sitting,50.0,8982.0,742.0,3.0,12.0,4.0
537.0,Pointing,301.0,249.0,4711.0,2.0,0.0,4.0
537.0,Phone,1757.0,6.0,2.0,4164.0,338.0,14.0
537.0,Tablet,477.0,8.0,0.0,1616.0,4698.0,28.0
537.0,Paper,1354.0,12.0,26.0,731.0,16.0,4860.0
538.0,Standing,7278.0,2.0,1.0,61.0,101.0,17.0
538.0,Sitting,47.0,9444.0,95.0,0.0,25.0,19.0
538.0,Pointing,10.0,314.0,4626.0,0.0,1.0,2.0
538.0,Phone,2142.0,0.0,1.0,4342.0,83.0,3.0
538.0,Tablet,210.0,7.0,0.0,1568.0,5849.0,25.0
538.0,Paper,1161.0,0.0,14.0,187.0,13.0,5864.0
539.0,Standing,7701.0,27.0,1.0,75.0,31.0,2.0
539.0,Sitting,70.0,9294.0,480.0,6.0,19.0,5.0
539.0,Pointing,8.0,164.0,4200.0,0.0,1.0,2.0
539.0,Phone,1744.0,0.0,0.0,4496.0,256.0,1.0
539.0,Tablet,787.0,11.0,0.0,101.0,6811.0,5.0
539.0,Paper,555.0,2.0,0.0,344.0,39.0,5374.0
540.0,Standing,5730.0,7.0,0.0,99.0,111.0,13.0
540.0,Sitting,43.0,8272.0,127.0,0.0,17.0,22.0
540.0,Pointing,12.0,152.0,5205.0,1.0,0.0,2.0
540.0,Phone,1199.0,0.0,5.0,4346.0,52.0,6.0
540.0,Tablet,347.0,1.0,0.0,1521.0,4078.0,24.0
540.0,Paper,966.0,0.0,0.0,137.0,10.0,5011.0
541.0,Standing,6195.0,14.0,3.0,92.0,29.0,4.0
541.0,Sitting,61.0,8383.0,227.0,4.0,16.0,34.0
541.0,Pointing,7.0,82.0,4701.0,0.0,0.0,4.0
541.0,Phone,891.0,1.0,0.0,4480.0,161.0,1.0
541.0,Tablet,1735.0,4.0,0.0,221.0,4061.0,6.0
541.0,Paper,339.0,9.0,0.0,352.0,12.0,4487.0
542.0,Standing,6567.0,7.0,0.0,34.0,31.0,12.0
542.0,Sitting,58.0,8347.0,63.0,2.0,89.0,3.0
542.0,Pointing,5.0,148.0,4318.0,1.0,6.0,2.0
542.0,Phone,1924.0,0.0,0.0,3756.0,144.0,0.0
542.0,Tablet,416.0,2.0,0.0,82.0,6354.0,5.0
542.0,Paper,303.0,0.0,0.0,56.0,19.0,5061.0
543.0,Standing,6488.0,15.0,4.0,46.0,129.0,9.0
543.0,Sitting,130.0,9019.0,633.0,3.0,36.0,15.0
543.0,Pointing,532.0,212.0,4188.0,1.0,0.0,0.0
543.0,Phone,1817.0,5.0,3.0,3900.0,347.0,45.0
543.0,Tablet,183.0,7.0,3.0,529.0,5907.0,23.0
543.0,Paper,230.0,3.0,37.0,327.0,21.0,6312.0
544.0,Standing,6825.0,2.0,3.0,76.0,88.0,11.0
544.0,Sitting,50.0,9045.0,494.0,1.0,74.0,9.0
544.0,Pointing,15.0,302.0,4293.0,0.0,8.0,1.0
544.0,Phone,2421.0,0.0,2.0,3954.0,24.0,6.0
544.0,Tablet,108.0,5.0,0.0,635.0,6722.0,14.0
544.0,Paper,401.0,477.0,46.0,233.0,11.0,6002.0
545.0,Standing,7282.0,10.0,6.0,37.0,36.0,11.0
545.0,Sitting,59.0,9462.0,257.0,0.0,125.0,14.0
545.0,Pointing,3.0,203.0,3831.0,1.0,3.0,0.0
545.0,Phone,1679.0,0.0,0.0,4345.0,249.0,60.0
545.0,Tablet,538.0,3.0,1.0,435.0,6559.0,4.0
545.0,Paper,351.0,19.0,8.0,644.0,202.0,5021.0
546.0,Standing,5293.0,1.0,0.0,82.0,122.0,7.0
546.0,Sitting,46.0,8355.0,79.0,0.0,25.0,19.0
546.0,Pointing,14.0,212.0,4811.0,0.0,0.0,1.0
546.0,Phone,1340.0,0.0,6.0,4061.0,29.0,8.0
546.0,Tablet,76.0,1.0,1.0,780.0,4918.0,20.0
546.0,Paper,167.0,1.0,7.0,39.0,9.0,5832.0
547.0,Standing,5744.0,11.0,3.0,51.0,64.0,9.0
547.0,Sitting,68.0,8177.0,459.0,4.0,37.0,23.0
547.0,Pointing,7.0,114.0,4339.0,0.0,0.0,0.0
547.0,Phone,925.0,0.0,0.0,3976.0,339.0,130.0
547.0,Tablet,651.0,3.0,0.0,563.0,4623.0,12.0
547.0,Paper,214.0,2.0,4.0,246.0,39.0,4625.0
548.0,Standing,6090.0,1.0,0.0,33.0,48.0,24.0
548.0,Sitting,59.0,8270.0,112.0,0.0,155.0,9.0
548.0,Pointing,0.0,180.0,3962.0,0.0,4.0,0.0
548.0,Phone,1576.0,0.0,0.0,3751.0,40.0,293.0
548.0,Tablet,201.0,0.0,0.0,818.0,5657.0,8.0
548.0,Paper,329.0,0.0,0.0,169.0,114.0,4758.0
549.0,Standing,5688.0,4.0,1.0,81.0,82.0,18.0
549.0,Sitting,38.0,8587.0,51.0,1.0,21.0,22.0
549.0,Pointing,16.0,247.0,4621.0,0.0,1.0,4.0
549.0,Phone,1172.0,0.0,0.0,4221.0,64.0,93.0
549.0,Tablet,137.0,3.0,0.0,1746.0,4213.0,23.0
549.0,Paper,883.0,0.0,55.0,250.0,9.0,5008.0
550.0,Standing,6125.0,15.0,2.0,61.0,37.0,11.0
550.0,Sitting,53.0,8514.0,357.0,4.0,10.0,26.0
550.0,Pointing,6.0,124.0,4175.0,2.0,0.0,4.0
550.0,Phone,841.0,0.0,0.0,4403.0,221.0,11.0
550.0,Tablet,1589.0,4.0,0.0,358.0,4216.0,11.0
550.0,Paper,313.0,5.0,0.0,174.0,13.0,4775.0
551.0,Standing,6479.0,6.0,0.0,29.0,26.0,25.0
551.0,Sitting,49.0,8519.0,80.0,0.0,137.0,16.0
551.0,Pointing,4.0,161.0,3823.0,0.0,5.0,4.0
551.0,Phone,1561.0,0.0,0.0,3799.0,46.0,360.0
551.0,Tablet,258.0,1.0,0.0,625.0,6116.0,10.0
551.0,Paper,370.0,0.0,0.0,447.0,148.0,4555.0
552.0,Standing,4920.0,3.0,0.0,90.0,35.0,17.0
552.0,Sitting,57.0,7507.0,52.0,1.0,13.0,22.0
552.0,Pointing,10.0,109.0,4291.0,0.0,2.0,4.0
552.0,Phone,673.0,0.0,0.0,3642.0,49.0,439.0
552.0,Tablet,457.0,1.0,0.0,405.0,4448.0,11.0
552.0,Paper,196.0,0.0,0.0,175.0,10.0,4024.0
553.0,Standing,8052.0,27.0,8.0,169.0,101.0,77.0
553.0,Sitting,34.0,10685.0,232.0,6.0,4.0,1.0
553.0,Pointing,516.0,268.0,3363.0,0.0,0.0,0.0
553.0,Phone,2069.0,2.0,0.0,5025.0,267.0,53.0
553.0,Tablet,207.0,24.0,7.0,199.0,7392.0,83.0
553.0,Paper,125.0,104.0,0.0,313.0,33.0,7494.0
554.0,Standing,6587.0,18.0,8.0,129.0,112.0,80.0
554.0,Sitting,26.0,9477.0,295.0,0.0,12.0,3.0
554.0,Pointing,323.0,185.0,4053.0,5.0,0.0,0.0
554.0,Phone,891.0,1.0,1.0,5220.0,286.0,54.0
554.0,Tablet,186.0,13.0,2.0,324.0,5654.0,45.0
554.0,Paper,68.0,8.0,0.0,46.0,17.0,6815.0
555.0,Standing,6969.0,4.0,2.0,117.0,99.0,57.0
555.0,Sitting,43.0,9551.0,44.0,0.0,11.0,1.0
555.0,Pointing,7.0,232.0,4013.0,0.0,0.0,0.0
555.0,Phone,1228.0,0.0,0.0,5467.0,38.0,10.0
555.0,Tablet,110.0,6.0,0.0,339.0,6561.0,40.0
555.0,Paper,138.0,21.0,0.0,15.0,3.0,7017.0
556.0,Standing,7435.0,20.0,1.0,106.0,52.0,11.0
556.0,Sitting,39.0,9620.0,217.0,8.0,6.0,4.0
556.0,Pointing,0.0,167.0,3506.0,1.0,0.0,0.0
556.0,Phone,953.0,0.0,0.0,5474.0,240.0,2.0
556.0,Tablet,409.0,6.0,1.0,191.0,6499.0,6.0
556.0,Paper,119.0,6.0,1.0,394.0,62.0,5687.0
557.0,Standing,6627.0,49.0,4.0,203.0,120.0,300.0
557.0,Sitting,24.0,9506.0,432.0,4.0,7.0,36.0
557.0,Pointing,391.0,156.0,3864.0,0.0,0.0,6.0
557.0,Phone,1344.0,1.0,0.0,4850.0,267.0,97.0
557.0,Tablet,795.0,25.0,3.0,1098.0,4476.0,153.0
557.0,Paper,71.0,9.0,5.0,384.0,12.0,6623.0
558.0,Standing,7260.0,8.0,1.0,149.0,86.0,113.0
558.0,Sitting,37.0,9763.0,34.0,1.0,7.0,4.0
558.0,Pointing,15.0,284.0,3800.0,0.0,0.0,4.0
558.0,Phone,1219.0,0.0,0.0,5498.0,104.0,28.0
558.0,Tablet,107.0,8.0,0.0,592.0,6631.0,44.0
558.0,Paper,147.0,6.0,0.0,14.0,7.0,7170.0
559.0,Standing,7774.0,32.0,2.0,137.0,43.0,6.0
559.0,Sitting,31.0,9627.0,385.0,5.0,4.0,38.0
559.0,Pointing,10.0,166.0,3344.0,1.0,0.0,4.0
559.0,Phone,879.0,0.0,0.0,5505.0,380.0,11.0
559.0,Tablet,521.0,8.0,0.0,235.0,6666.0,8.0
559.0,Paper,156.0,7.0,1.0,288.0,18.0,5949.0
560.0,Standing,5691.0,9.0,1.0,168.0,127.0,121.0
560.0,Sitting,27.0,8555.0,76.0,0.0,12.0,27.0
560.0,Pointing,5.0,183.0,4328.0,1.0,0.0,5.0
560.0,Phone,408.0,0.0,0.0,5342.0,123.0,13.0
560.0,Tablet,63.0,5.0,0.0,1252.0,4320.0,54.0
560.0,Paper,46.0,0.0,0.0,6.0,5.0,6172.0
561.0,Standing,6224.0,23.0,0.0,148.0,78.0,21.0
561.0,Sitting,32.0,8623.0,234.0,1.0,13.0,38.0
561.0,Pointing,4.0,103.0,3831.0,0.0,2.0,4.0
561.0,Phone,392.0,2.0,0.0,5105.0,290.0,23.0
561.0,Tablet,574.0,8.0,0.0,378.0,4782.0,8.0
561.0,Paper,47.0,7.0,0.0,205.0,15.0,5030.0
562.0,Standing,6612.0,7.0,0.0,111.0,46.0,32.0
562.0,Sitting,35.0,8637.0,79.0,0.0,9.0,18.0
562.0,Pointing,4.0,143.0,3479.0,1.0,0.0,3.0
562.0,Phone,810.0,0.0,0.0,5142.0,143.0,7.0
562.0,Tablet,123.0,2.0,0.0,32.0,6407.0,18.0
562.0,Paper,130.0,1.0,0.0,21.0,17.0,5375.0
563.0,Standing,6501.0,16.0,5.0,90.0,101.0,135.0
563.0,Sitting,41.0,9802.0,193.0,1.0,4.0,11.0
563.0,Pointing,514.0,247.0,3320.0,0.0,0.0,2.0
563.0,Phone,866.0,6.0,0.0,4851.0,516.0,156.0
563.0,Tablet,131.0,11.0,0.0,430.0,5714.0,89.0
563.0,Paper,62.0,8.0,0.0,19.0,13.0,6933.0
564.0,Standing,6899.0,3.0,1.0,107.0,75.0,77.0
564.0,Sitting,38.0,9757.0,58.0,0.0,16.0,20.0
564.0,Pointing,16.0,247.0,3506.0,0.0,0.0,0.0
564.0,Phone,1420.0,0.0,0.0,5106.0,9.0,150.0
564.0,Tablet,158.0,6.0,3.0,864.0,6132.0,44.0
564.0,Paper,166.0,36.0,2.0,20.0,5.0,7046.0
565.0,Standing,7414.0,11.0,3.0,45.0,53.0,13.0
565.0,Sitting,40.0,9842.0,232.0,1.0,4.0,14.0
565.0,Pointing,8.0,191.0,2989.0,1.0,2.0,0.0
565.0,Phone,1269.0,0.0,0.0,5167.0,155.0,20.0
565.0,Tablet,413.0,15.0,2.0,732.0,6090.0,11.0
565.0,Paper,176.0,4.0,0.0,150.0,36.0,5984.0
566.0,Standing,5415.0,1.0,0.0,90.0,95.0,61.0
566.0,Sitting,38.0,8630.0,38.0,0.0,18.0,16.0
566.0,Pointing,12.0,209.0,3966.0,0.0,0.0,1.0
566.0,Phone,660.0,0.0,0.0,4618.0,57.0,387.0
566.0,Tablet,75.0,5.0,1.0,743.0,4646.0,49.0
566.0,Paper,58.0,0.0,0.0,5.0,5.0,6092.0
567.0,Standing,5873.0,7.0,3.0,67.0,60.0,29.0
567.0,Sitting,40.0,8719.0,189.0,3.0,10.0,23.0
567.0,Pointing,0.0,137.0,3471.0,0.0,2.0,0.0
567.0,Phone,415.0,0.0,0.0,4800.0,232.0,201.0
567.0,Tablet,428.0,4.0,1.0,494.0,4636.0,12.0
567.0,Paper,57.0,3.0,0.0,111.0,21.0,5043.0
568.0,Standing,6188.0,0.0,0.0,67.0,58.0,40.0
568.0,Sitting,39.0,8711.0,49.0,0.0,17.0,5.0
568.0,Pointing,0.0,163.0,3133.0,0.0,0.0,0.0
568.0,Phone,953.0,1.0,0.0,4465.0,55.0,464.0
568.0,Tablet,140.0,3.0,0.0,632.0,5612.0,20.0
568.0,Paper,138.0,1.0,0.0,109.0,30.0,5197.0
569.0,Standing,5675.0,7.0,0.0,140.0,88.0,121.0
569.0,Sitting,24.0,8822.0,55.0,1.0,8.0,26.0
569.0,Pointing,10.0,191.0,3832.0,0.0,0.0,6.0
569.0,Phone,748.0,1.0,0.0,4833.0,66.0,180.0
569.0,Tablet,57.0,10.0,0.0,1691.0,4031.0,56.0
569.0,Paper,65.0,0.0,0.0,2.0,5.0,6238.0
570.0,Standing,6131.0,11.0,1.0,139.0,63.0,63.0
570.0,Sitting,44.0,8885.0,218.0,3.0,3.0,27.0
570.0,Pointing,16.0,136.0,3304.0,0.0,0.0,5.0
